﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
07AA001,1,1,2002,27,0.963,B,0.727,B,0.660,B,1.13,,13.5,,71.5,,16.2,,7.85,,9.53,,3.30,B,2.27,B,1.18,B
07AA001,1,1,2002,28,0.974,B,0.734,B,0.650,B,1.17,,21.6,,74.0,,13.8,,7.54,,8.34,,2.70,B,2.02,B,1.20,B
07AA001,1,1,2002,29,0.985,B,,,0.640,B,1.25,,32.8,,64.9,,12.5,,7.35,,10.1,,2.20,B,1.85,B,1.25,B
07AA001,1,1,2002,30,0.997,B,,,0.630,B,1.51,,39.9,,54.6,,11.3,,8.29,,10.3,,1.80,B,1.59,B,1.22,B
07AA001,1,1,2002,31,0.996,B,,,0.620,B,,,37.2,,,,10.6,,7.85,,,,1.92,B,,,1.20,B
07AA001,1,1,2003,01,0.980,B,0.770,B,0.838,B,0.820,B,4.78,,50.3,,36.1,,9.22,,4.53,,2.96,,2.42,B,1.73,B
07AA001,1,1,2003,02,0.905,B,0.738,B,0.817,B,0.800,B,5.37,,53.4,,27.3,,9.00,,4.23,,2.88,,2.00,B,1.80,B
07AA001,1,1,2003,03,0.901,B,0.756,B,0.801,B,0.840,B,4.78,,41.0,,22.2,,8.48,,4.30,,2.80,,1.65,B,1.85,B
07AA001,1,1,2003,04,0.910,B,0.820,B,0.750,B,0.800,B,4.03,,35.8,,20.0,,7.93,,4.37,,2.75,,1.58,B,1.92,B
07AA001,1,1,2003,05,0.902,B,0.901,B,0.700,B,0.830,B,3.50,,40.5,,22.8,,7.60,,4.37,,2.69,,1.63,B,1.97,B
07AA001,1,1,2003,06,0.872,B,0.967,B,0.680,B,0.860,B,3.07,,45.4,,20.2,,7.83,,4.30,,2.65,,2.09,B,1.96,B
07AA001,1,1,2003,07,0.801,B,0.951,B,0.650,B,0.940,B,2.71,,45.3,,19.0,,9.07,,4.42,,2.73,,2.22,B,1.85,B
07AA001,1,1,2003,08,0.772,B,0.932,B,0.600,B,1.00,B,2.44,,55.8,,18.9,,8.06,,4.34,,3.20,,2.27,B,1.70,B
07AA001,1,1,2003,09,0.677,B,0.913,B,0.630,B,1.63,B,2.28,,58.7,,21.7,,7.69,,4.08,,3.08,,2.32,B,1.65,B
07AA001,1,1,2003,10,0.656,B,0.891,B,0.650,B,2.00,B,2.22,,69.2,,20.6,,7.80,,3.70,,2.96,,2.80,B,1.43,B
07AA001,1,1,2003,11,0.730,B,0.858,B,0.690,B,1.96,B,2.63,,60.3,,19.9,,8.01,,3.79,,2.77,,3.07,B,1.50,B
07AA001,1,1,2003,12,0.800,B,0.813,B,0.720,B,2.09,B,3.52,,53.0,,22.5,,8.18,,3.82,,2.73,,2.92,B,1.45,B
07AA001,1,1,2003,13,0.900,B,0.825,B,0.760,B,1.84,B,4.66,,51.6,,23.9,,7.15,,3.48,,2.84,,2.80,B,1.52,B
07AA001,1,1,2003,14,0.920,B,0.825,B,0.800,B,1.90,B,5.20,,51.6,,23.7,,6.62,,3.44,,2.75,,2.58,B,1.60,B
07AA001,1,1,2003,15,0.854,B,0.817,B,0.830,B,1.95,B,5.49,,39.0,,20.1,,6.35,,3.61,,2.34,B,2.49,B,1.70,B
07AA001,1,1,2003,16,0.800,B,0.814,B,0.800,B,1.82,B,4.70,,33.2,,18.2,,6.29,,3.46,,2.39,B,2.49,B,1.80,B
07AA001,1,1,2003,17,0.720,B,0.807,B,0.770,B,1.79,B,3.86,,34.9,,17.9,,6.17,,3.26,,3.12,,2.45,B,1.74,B
07AA001,1,1,2003,18,0.700,B,0.822,B,0.800,B,1.57,,3.30,,40.5,,15.0,,6.09,,3.15,,12.7,,2.33,B,1.68,B
07AA001,1,1,2003,19,0.600,B,0.816,B,0.850,B,1.50,,2.85,,49.5,,13.7,,5.98,,3.44,,12.3,,2.24,B,1.75,B
07AA001,1,1,2003,20,0.541,B,0.793,B,0.820,B,1.48,,2.75,,46.7,,13.3,,5.52,,4.00,,9.02,,2.11,B,1.70,B
07AA001,1,1,2003,21,0.516,B,0.763,B,0.790,B,1.68,,2.67,,42.9,,13.3,,5.60,,3.35,,16.5,,1.78,B,1.60,B
07AA001,1,1,2003,22,0.518,B,0.700,B,0.760,B,2.09,,3.01,,33.8,,13.7,,6.13,,3.22,,15.4,,1.58,B,1.55,B
07AA001,1,1,2003,23,0.688,B,0.650,B,0.750,B,2.66,,6.81,,27.6,,13.4,,6.01,,5.54,,29.1,,1.90,B,1.50,B
07AA001,1,1,2003,24,0.765,B,0.670,B,0.770,B,3.16,,19.8,,23.4,,12.5,,5.50,,4.11,,18.7,,2.03,B,1.45,B
07AA001,1,1,2003,25,0.825,B,0.700,B,0.800,B,4.59,,60.9,,23.3,,11.3,,4.77,,3.95,,12.3,,2.02,B,1.40,B
07AA001,1,1,2003,26,0.804,B,0.730,B,0.770,B,6.23,,56.4,,28.7,,10.2,,4.86,,3.70,,10.7,,2.00,B,1.35,B
07AA001,1,1,2003,27,0.844,B,0.760,B,0.739,B,6.04,,44.4,,35.1,,9.79,,4.80,,3.33,,10.9,,2.00,B,1.31,B
07AA001,1,1,2003,28,0.800,B,0.800,B,0.760,B,4.91,,37.2,,31.6,,9.85,,5.61,,3.19,,10.5,,1.95,B,1.32,B
07AA001,1,1,2003,29,0.750,B,,,0.780,B,4.76,,51.6,,31.0,,9.52,,5.16,,3.14,,6.73,B,2.00,B,1.37,B
07AA001,1,1,2003,30,0.760,B,,,0.820,B,4.75,,46.8,,36.3,,9.25,,4.84,,3.06,,4.12,B,1.93,B,1.40,B
07AA001,1,1,2003,31,0.800,B,,,0.850,B,,,46.8,,,,9.22,,4.72,,,,3.58,B,,,1.42,B
07AA001,1,1,2004,01,1.30,B,0.660,B,0.694,B,1.15,B,7.24,,17.1,,28.3,,9.35,,17.2,,8.76,,4.10,B,2.32,B
07AA001,1,1,2004,02,1.20,B,0.650,B,0.670,B,0.876,B,11.9,A,16.8,,29.1,,8.95,,19.9,,8.25,,4.00,B,2.38,B
07AA001,1,1,2004,03,1.10,B,0.670,B,0.659,B,0.869,B,15.9,,18.5,,30.8,,8.70,,21.3,,7.70,,4.20,B,2.30,B
07AA001,1,1,2004,04,1.00,B,0.690,B,0.670,B,0.966,,17.0,A,26.8,,39.4,,8.48,,20.1,,7.32,,3.75,B,2.00,B
07AA001,1,1,2004,05,0.900,B,0.720,B,0.690,B,1.05,,14.5,,38.9,,30.2,,8.89,,21.4,,6.95,,3.66,B,1.65,B
07AA001,1,1,2004,06,0.930,B,0.740,B,0.677,B,1.06,,10.0,,50.5,,28.3,,9.66,,16.6,,9.28,,3.67,B,1.43,B
07AA001,1,1,2004,07,0.950,B,0.730,B,0.679,B,1.03,,8.17,,57.9,,39.5,,9.59,,14.0,,10.4,,3.44,B,1.70,B
07AA001,1,1,2004,08,0.970,B,0.700,B,0.684,B,1.14,,8.36,,45.0,,31.3,,11.5,,13.6,,8.39,,3.69,B,1.95,B
07AA001,1,1,2004,09,0.990,B,0.659,B,0.700,B,1.13,,9.84,,36.0,,31.0,,10.2,,23.6,,9.86,,4.50,B,2.20,B
07AA001,1,1,2004,10,1.00,B,0.650,B,0.724,B,1.16,,8.17,,40.0,,27.9,,8.94,A,25.2,,9.42,,5.85,B,2.25,B
07AA001,1,1,2004,11,0.970,B,0.637,B,0.768,B,1.36,,6.93,,68.3,,29.0,,8.48,,25.3,,8.22,,5.30,B,2.18,B
07AA001,1,1,2004,12,0.950,B,0.638,B,0.749,B,1.93,,5.85,,65.6,,27.4,,8.23,,22.4,,8.62,,4.80,B,2.10,B
07AA001,1,1,2004,13,0.920,B,0.637,B,0.725,B,2.58,,5.40,,53.9,,24.3,,8.18,,18.0,,8.21,,5.00,B,1.97,B
07AA001,1,1,2004,14,0.892,B,0.639,B,0.702,B,3.03,,5.17,,44.0,,22.7,,8.09,,15.6,,12.1,,4.90,B,2.34,B
07AA001,1,1,2004,15,0.838,B,0.654,B,0.689,B,2.91,,4.99,,32.5,,21.6,,8.24,,14.0,,14.4,,4.80,B,2.40,B
07AA001,1,1,2004,16,0.775,B,0.669,B,0.687,B,2.40,,5.85,,27.0,,21.1,,8.88,A,13.2,,12.9,,4.40,B,2.30,B
07AA001,1,1,2004,17,0.728,B,0.701,B,0.670,B,2.05,,9.12,,27.4,,20.8,,9.42,,12.8,,10.6,,3.97,B,2.15,B
07AA001,1,1,2004,18,0.703,B,0.722,B,0.660,B,1.78,,14.8,,28.0,,20.3,,8.22,A,12.8,,10.1,,3.70,B,1.99,B
07AA001,1,1,2004,19,0.702,B,0.759,B,0.650,B,1.64,,22.7,,29.8,,20.4,,7.57,,13.2,,9.79,,3.40,B,1.90,B
07AA001,1,1,2004,20,0.699,B,0.789,B,0.649,B,1.57,,27.2,,34.6,,20.3,,7.52,,12.5,,8.66,,3.08,B,1.80,B
07AA001,1,1,2004,21,0.703,B,0.813,B,0.700,B,1.54,,28.1,,41.7,,17.7,,9.34,,11.2,,8.26,,2.80,B,1.70,B
07AA001,1,1,2004,22,0.700,B,0.799,B,0.718,B,1.64,,20.7,,48.1,A,15.5,,10.3,,12.1,,7.50,,2.55,B,1.75,B
07AA001,1,1,2004,23,0.680,B,0.786,B,0.775,B,1.99,,15.2,,46.3,,14.2,,10.8,,12.1,,7.32,,2.40,B,1.80,B
07AA001,1,1,2004,24,0.670,B,0.770,B,0.772,B,2.10,,13.1,,47.8,,13.8,,9.81,,11.2,,6.88,,2.88,B,1.65,B
07AA001,1,1,2004,25,0.660,B,0.760,B,0.794,B,1.86,,13.6,,39.8,,13.9,,8.35,,10.4,,5.00,B,2.76,B,1.55,B
07AA001,1,1,2004,26,0.650,B,0.755,B,0.790,B,2.06,,15.6,,36.7,,13.4,,7.72,,11.7,,3.60,B,2.29,B,1.60,B
07AA001,1,1,2004,27,0.630,B,0.742,B,0.820,B,4.35,,20.0,,33.9,,11.9,,7.12,,10.6,,3.98,B,2.37,B,1.55,B
07AA001,1,1,2004,28,0.600,B,0.735,B,0.806,B,6.00,,19.5,,29.1,,10.9,,7.81,,10.0,,4.20,B,1.94,B,1.50,B
07AA001,1,1,2004,29,0.620,B,0.733,B,0.950,B,5.80,,21.0,,27.9,,10.7,,7.91,,10.2,,4.25,B,1.92,B,1.45,B
07AA001,1,1,2004,30,0.640,B,,,1.01,B,5.77,,19.3,,28.0,,10.7,,20.0,,9.71,,4.15,B,2.27,B,1.35,B
07AA001,1,1,2004,31,0.670,B,,,1.12,B,,,18.4,,,,10.1,,16.3,,,,4.24,B,,,1.30,B
07AA001,1,1,2005,01,1.29,B,1.59,B,1.21,B,1.17,B,6.48,,64.2,,27.2,,13.3,,13.1,A,13.2,,6.68,B,0.906,B
07AA001,1,1,2005,02,1.27,B,1.63,B,1.20,B,1.23,B,6.06,A,59.5,,24.7,,14.0,,22.4,,11.9,,6.30,B,1.20,B
07AA001,1,1,2005,03,1.25,B,1.50,B,1.18,B,1.21,B,6.51,A,50.8,,21.0,,11.1,,31.5,,10.8,,5.98,B,1.40,B
07AA001,1,1,2005,04,1.35,B,1.40,B,1.16,B,1.25,B,7.24,,47.2,,19.4,,9.99,,26.9,,9.97,A,5.70,B,1.50,B
07AA001,1,1,2005,05,1.41,B,1.35,B,1.15,B,1.30,B,9.34,,55.4,,19.4,,9.47,,21.8,,9.44,,5.18,B,1.60,B
07AA001,1,1,2005,06,1.47,B,1.25,B,1.17,B,1.33,B,13.1,,51.8,,23.7,,9.53,,17.7,,8.95,,5.50,B,1.80,B
07AA001,1,1,2005,07,1.50,B,1.18,B,1.17,B,1.54,B,13.5,,38.8,,26.1,,9.74,,15.0,,8.85,,5.80,B,2.07,B
07AA001,1,1,2005,08,1.40,B,1.36,B,1.12,B,1.70,B,12.7,A,33.2,,21.0,,9.03,,13.8,,8.41,,4.80,B,2.49,B
07AA001,1,1,2005,09,1.27,B,1.49,B,1.17,B,1.80,B,14.1,,32.2,,26.2,,8.36,,18.0,,7.68,A,4.73,B,2.76,B
07AA001,1,1,2005,10,1.20,B,1.51,B,1.21,B,1.68,B,15.0,A,31.9,,21.6,,9.11,,19.9,A,7.69,,4.86,B,2.79,B
07AA001,1,1,2005,11,1.09,B,1.43,B,1.21,B,1.65,B,17.0,A,32.0,,21.4,,8.37,,17.7,A,10.7,,4.60,B,2.51,B
07AA001,1,1,2005,12,1.15,B,1.41,B,1.25,B,1.50,,20.1,A,31.4,,19.8,,8.93,,18.4,,9.18,,4.75,B,2.23,B
07AA001,1,1,2005,13,1.12,B,1.39,B,1.20,B,1.38,,25.6,A,30.3,A,19.2,,8.11,,18.4,,8.59,A,4.80,B,2.09,B
07AA001,1,1,2005,14,1.01,B,1.30,B,1.17,B,1.28,,29.7,,25.6,,19.2,,9.60,,18.7,,8.15,,4.90,B,1.89,B
07AA001,1,1,2005,15,0.959,B,1.31,B,1.16,B,1.26,A,34.7,,23.4,,18.2,,13.7,,18.3,,7.86,,4.80,B,1.70,B
07AA001,1,1,2005,16,1.06,B,1.29,B,1.14,B,1.26,,41.3,,23.0,,22.1,,18.6,,18.9,,10.2,,4.60,B,1.69,B
07AA001,1,1,2005,17,1.51,B,1.41,B,1.10,B,1.29,A,41.8,,20.4,,19.4,,23.0,,16.2,,10.3,,4.20,B,1.68,B
07AA001,1,1,2005,18,2.08,B,1.51,B,1.05,B,1.24,A,34.0,A,23.9,,20.3,,18.4,,14.4,,9.36,,4.00,B,1.57,B
07AA001,1,1,2005,19,2.40,B,1.65,B,1.02,B,1.24,,28.0,,23.2,,20.5,,14.4,,15.8,,8.33,,4.15,B,1.43,B
07AA001,1,1,2005,20,2.35,B,1.75,B,0.980,B,1.39,,24.2,,23.8,,16.5,,12.8,,16.5,,8.67,,3.50,B,1.51,B
07AA001,1,1,2005,21,2.30,B,1.75,B,0.950,B,2.00,,21.1,,25.5,,15.9,,11.7,,13.9,A,6.77,,3.00,B,1.71,B
07AA001,1,1,2005,22,2.65,B,1.58,B,0.920,B,2.97,,19.7,,34.8,,14.2,,12.3,,12.5,,7.62,,3.05,B,1.91,B
07AA001,1,1,2005,23,2.90,B,1.49,B,0.936,B,4.24,,18.2,,39.5,,16.2,,10.9,,11.4,,7.79,,3.10,B,1.91,B
07AA001,1,1,2005,24,2.80,B,1.39,B,1.01,B,6.23,,16.3,,27.1,,15.2,,9.71,,10.7,,12.7,,2.90,B,1.82,B
07AA001,1,1,2005,25,2.75,B,1.39,B,1.04,B,11.2,,16.9,,23.7,,13.3,,8.81,,10.1,,10.5,,2.60,B,1.75,B
07AA001,1,1,2005,26,3.00,B,1.40,B,1.10,B,16.8,,21.7,,23.2,,11.9,,8.26,,10.1,A,10.8,,2.10,B,1.70,B
07AA001,1,1,2005,27,2.80,B,1.28,B,1.08,B,14.4,,26.9,,23.8,,11.2,,7.79,A,11.1,A,9.53,,1.80,B,1.65,B
07AA001,1,1,2005,28,2.72,B,1.22,B,1.12,B,11.4,A,33.9,,27.6,,11.4,,7.63,,9.94,A,7.84,B,1.50,B,1.60,B
07AA001,1,1,2005,29,2.25,B,,,1.18,B,9.01,,43.5,,25.7,,16.0,A,17.8,,11.0,,8.20,B,1.29,B,1.58,B
07AA001,1,1,2005,30,1.86,B,,,1.22,B,7.48,,52.8,,26.3,,15.1,,22.0,,18.2,,7.18,B,1.11,B,1.55,B
07AA001,1,1,2005,31,1.66,B,,,1.20,B,,,57.3,,,,13.6,,15.6,A,,,7.00,B,,,1.52,B
07AA001,1,1,2006,01,1.50,B,1.31,B,1.05,B,0.928,B,8.30,,35.2,,20.7,,9.79,,5.71,,4.26,,1.48,B,1.40,B
07AA001,1,1,2006,02,1.52,B,1.28,B,1.04,B,0.968,B,5.97,,41.7,,19.7,,10.9,,5.37,A,3.83,,1.57,B,1.50,B
07AA001,1,1,2006,03,1.53,B,1.26,B,1.04,B,1.01,B,5.13,A,48.5,,19.7,,9.46,,5.70,E,3.50,,1.67,B,1.52,B
07AA001,1,1,2006,04,1.54,B,1.28,B,0.998,B,1.05,,4.94,A,39.2,,19.9,,10.4,,6.00,E,3.40,,1.98,B,1.54,B
07AA001,1,1,2006,05,1.55,B,1.27,B,0.922,B,1.20,,5.27,,34.2,,20.2,,15.7,,6.30,E,3.30,,2.23,B,1.57,B
07AA001,1,1,2006,06,1.53,B,1.14,B,0.939,B,1.41,,7.19,,31.3,,20.4,,12.4,,6.60,E,3.35,,2.03,B,1.48,B
07AA001,1,1,2006,07,1.51,B,1.27,B,0.966,B,1.56,,7.44,,27.6,,20.9,,14.7,,6.60,E,3.22,,1.76,B,1.37,B
07AA001,1,1,2006,08,1.49,B,1.31,B,0.899,B,1.67,,6.63,,29.4,,18.5,,10.9,,6.50,E,2.85,,1.73,B,1.31,B
07AA001,1,1,2006,09,1.53,B,1.21,B,0.874,B,1.72,,5.43,,44.7,,19.3,,10.6,,6.80,E,2.69,,1.71,B,1.29,B
07AA001,1,1,2006,10,1.58,B,1.10,B,0.795,B,1.71,,4.81,,42.1,,27.4,,9.83,,7.20,E,3.05,,1.68,B,1.25,B
07AA001,1,1,2006,11,1.58,B,1.16,B,0.782,B,1.63,,4.89,,39.9,,22.4,,9.35,,6.30,E,2.85,,1.94,B,1.21,B
07AA001,1,1,2006,12,1.56,B,1.28,B,0.777,B,1.64,,5.91,,36.0,,19.2,,10.1,,6.20,E,2.71,,1.88,B,1.14,B
07AA001,1,1,2006,13,1.53,B,1.37,B,0.767,B,1.60,,5.66,,34.0,,21.1,,8.49,,4.90,E,2.63,,1.93,B,1.10,B
07AA001,1,1,2006,14,1.53,B,1.26,B,0.814,B,1.51,,5.50,,38.2,,22.0,,8.01,,4.63,A,2.57,,1.76,B,1.12,B
07AA001,1,1,2006,15,1.52,B,1.23,B,0.794,B,1.45,,7.16,,40.8,,21.7,,9.79,,4.39,,2.69,,1.81,B,1.13,B
07AA001,1,1,2006,16,1.39,B,1.11,B,0.791,B,1.34,A,15.9,,48.3,,18.5,,8.23,,4.34,,3.39,,1.83,B,1.00,B
07AA001,1,1,2006,17,1.57,B,1.07,B,0.793,B,1.25,,34.5,,41.0,,15.6,,7.51,,4.18,,2.71,,2.01,B,0.970,B
07AA001,1,1,2006,18,1.55,B,1.15,B,0.775,B,1.20,,54.2,,33.1,,14.5,,7.29,,4.16,,2.65,,2.02,B,1.04,B
07AA001,1,1,2006,19,1.49,B,1.21,B,0.727,B,1.20,,53.6,,28.6,,12.8,,7.23,,4.05,,2.72,,1.90,B,1.13,B
07AA001,1,1,2006,20,1.39,B,1.22,B,0.727,B,1.34,,52.6,,29.1,,11.8,,7.03,,3.93,,2.68,,1.87,B,1.12,B
07AA001,1,1,2006,21,1.35,B,1.23,B,0.746,B,1.72,,57.3,,26.1,,11.8,,6.74,,4.42,,2.28,B,1.78,B,1.13,B
07AA001,1,1,2006,22,1.35,B,1.22,B,0.781,B,2.16,,53.9,,23.8,,12.3,,6.45,,4.66,,2.06,B,1.52,B,1.08,B
07AA001,1,1,2006,23,1.41,B,1.16,B,0.788,B,2.10,,57.1,,22.0,,12.9,,7.73,,4.16,,2.53,B,1.40,B,1.03,B
07AA001,1,1,2006,24,1.38,B,1.10,B,0.802,B,2.07,,55.5,,21.4,,12.8,,8.44,,3.95,,2.32,,1.35,B,1.01,B
07AA001,1,1,2006,25,1.35,B,1.07,B,0.811,B,2.52,,47.7,,22.3,,12.0,,7.23,,3.87,,2.14,,1.30,B,0.986,B
07AA001,1,1,2006,26,1.41,B,1.04,B,0.801,B,3.00,,40.7,,24.4,,11.1,,6.74,,4.13,,2.16,,1.18,B,1.02,B
07AA001,1,1,2006,27,1.33,B,1.05,B,0.812,B,3.10,A,36.1,,26.7,,10.5,,6.36,,4.43,,2.23,,1.21,B,1.05,B
07AA001,1,1,2006,28,1.33,B,1.08,B,0.819,B,3.42,,32.3,,27.6,,9.87,,6.25,,4.36,,2.15,B,1.23,B,1.02,B
07AA001,1,1,2006,29,1.31,B,,,0.824,B,5.11,,31.2,,25.5,A,12.7,,6.14,,4.19,,1.90,B,1.38,B,1.03,B
07AA001,1,1,2006,30,1.36,B,,,0.848,B,9.00,,32.9,,22.8,,11.4,,6.79,,4.25,,1.53,B,1.36,B,1.06,B
07AA001,1,1,2006,31,1.31,B,,,0.888,B,,,32.6,,,,10.5,,6.63,,,,1.40,B,,,1.09,B
07AA001,1,1,2007,01,1.18,B,1.08,B,0.770,B,1.11,B,2.81,,61.6,,39.6,,11.5,,12.1,,5.03,,6.20,,1.55,B
07AA001,1,1,2007,02,1.22,B,1.10,B,0.760,B,1.03,B,2.84,,70.8,,36.8,,10.6,,9.51,,5.09,,5.60,B,1.71,B
07AA001,1,1,2007,03,1.24,B,1.11,B,0.770,B,0.961,B,3.48,,81.5,,36.7,,10.7,,9.30,A,4.89,,5.40,B,1.95,B
07AA001,1,1,2007,04,1.18,B,1.13,B,0.780,B,1.05,B,4.15,,94.3,,39.3,A,11.0,,9.80,E,4.36,,5.25,B,2.12,B
07AA001,1,1,2007,05,1.20,B,1.13,B,0.800,B,1.15,B,4.17,,106,,46.0,E,10.5,,9.30,E,4.12,,5.15,B,2.38,B
07AA001,1,1,2007,06,1.26,B,1.13,B,0.825,B,1.31,B,4.03,,130,,54.0,E,11.4,,8.40,E,4.12,,4.94,B,2.36,B
07AA001,1,1,2007,07,1.25,B,1.12,B,0.858,B,1.30,B,5.27,,113,,52.0,E,10.5,,8.00,E,4.03,,4.75,B,2.23,B
07AA001,1,1,2007,08,1.24,B,1.05,B,0.861,B,1.68,B,8.63,,85.5,,48.0,E,11.5,,7.20,E,4.77,,4.22,B,1.93,B
07AA001,1,1,2007,09,1.22,B,1.02,B,0.882,B,2.34,B,12.5,,69.5,,43.0,E,13.3,,6.40,E,4.33,,3.94,B,1.93,B
07AA001,1,1,2007,10,1.14,B,1.02,B,0.902,B,2.87,B,11.9,,61.9,,39.0,E,12.8,,5.40,E,4.61,,3.84,B,2.05,B
07AA001,1,1,2007,11,1.09,B,1.02,B,0.921,B,2.88,B,12.4,,60.6,,42.0,E,11.5,,6.75,E,5.96,,3.50,B,2.18,B
07AA001,1,1,2007,12,1.23,B,0.980,B,1.08,B,2.75,B,13.5,,50.8,,45.0,E,10.4,,8.00,E,5.35,,3.43,B,2.33,B
07AA001,1,1,2007,13,1.33,B,0.949,B,1.02,B,2.77,,13.9,,41.2,,48.0,E,13.5,,7.25,E,4.55,,3.70,B,1.79,B
07AA001,1,1,2007,14,1.31,B,0.958,B,1.13,B,2.73,,14.5,,38.6,,50.0,E,12.2,,6.50,E,4.37,,4.00,B,1.65,B
07AA001,1,1,2007,15,1.28,B,0.974,B,1.18,B,2.59,,16.3,,38.3,,51.0,E,10.1,,6.25,E,4.57,,3.60,B,1.63,B
07AA001,1,1,2007,16,1.27,B,0.989,B,1.21,B,2.37,,22.6,,40.2,,50.0,E,9.21,,6.00,E,4.54,,3.27,B,1.62,B
07AA001,1,1,2007,17,1.24,B,0.981,B,1.11,B,2.29,,29.6,,43.2,,48.0,E,9.23,,5.70,E,4.74,,2.96,B,1.57,B
07AA001,1,1,2007,18,1.22,B,0.969,B,1.14,B,2.21,,33.7,,43.8,,53.0,E,8.92,,5.40,E,4.33,,2.60,B,1.60,B
07AA001,1,1,2007,19,1.20,B,0.954,B,1.10,B,2.15,,35.6,,41.9,,56.0,E,8.75,,4.80,E,4.09,,2.25,B,1.69,B
07AA001,1,1,2007,20,1.18,B,0.944,B,1.13,B,2.11,,35.2,,41.1,,54.0,E,8.85,,4.70,E,3.97,,1.90,B,1.71,B
07AA001,1,1,2007,21,1.17,B,0.908,B,1.35,B,2.07,,27.1,,47.6,,47.0,E,8.14,,4.60,E,3.82,,1.85,B,1.55,B
07AA001,1,1,2007,22,1.16,B,0.876,B,1.25,B,2.05,,23.0,,47.2,,40.0,E,7.56,,4.50,E,3.78,,1.80,B,1.55,B
07AA001,1,1,2007,23,1.15,B,0.850,B,1.25,B,2.18,,23.1,,44.4,,43.0,E,7.05,,4.34,E,7.67,,1.85,B,1.66,B
07AA001,1,1,2007,24,1.13,B,0.830,B,1.20,B,2.48,,19.6,,38.8,,46.0,E,6.75,,4.17,A,20.7,,1.90,B,1.72,B
07AA001,1,1,2007,25,1.11,B,0.810,B,1.26,B,2.94,,18.7,,34.3,,37.0,E,7.40,,4.16,,21.2,,1.80,B,1.63,B
07AA001,1,1,2007,26,1.06,B,0.800,B,1.39,B,2.98,,24.1,,31.9,,28.0,E,8.22,,4.21,,12.2,,1.70,B,1.59,B
07AA001,1,1,2007,27,0.978,B,0.790,B,1.22,B,2.90,,30.8,,33.8,,24.0,E,7.42,,4.05,,8.98,,1.60,B,1.53,B
07AA001,1,1,2007,28,1.03,B,0.780,B,1.45,B,2.99,,34.9,,37.4,,22.0,E,7.45,,7.13,,8.59,,1.50,B,1.49,B
07AA001,1,1,2007,29,1.06,B,,,1.38,B,3.01,,33.3,,43.9,,18.0,E,6.91,,6.09,,8.01,,1.45,B,1.43,B
07AA001,1,1,2007,30,1.08,B,,,1.24,B,2.85,,40.2,,45.9,A,14.2,A,6.96,,5.30,,7.17,,1.40,B,1.40,B
07AA001,1,1,2007,31,1.07,B,,,1.12,B,,,50.8,,,,13.6,,7.02,,,,6.24,,,,1.35,B
07AA001,1,1,2008,01,1.26,B,0.840,B,0.838,B,0.727,B,1.20,,45.9,,43.9,,10.9,,9.15,,5.30,,3.60,B,1.43,B
07AA001,1,1,2008,02,1.32,B,0.850,B,0.860,B,0.785,B,1.10,,49.9,,39.9,,11.2,,7.93,,5.16,,3.80,B,1.30,B
07AA001,1,1,2008,03,1.36,B,0.850,B,0.857,B,0.763,,1.19,,50.5,,38.5,,9.61,,7.82,,5.92,,3.72,B,0.886,B
07AA001,1,1,2008,04,1.34,B,0.790,B,0.844,B,0.733,,1.42,,55.5,,38.8,,8.80,,7.74,,6.17,,3.65,B,0.750,B
07AA001,1,1,2008,05,1.33,B,0.800,B,0.823,B,0.679,,1.81,,55.6,,34.9,,8.40,,6.94,,6.10,,3.40,B,0.905,B
07AA001,1,1,2008,06,1.30,B,0.819,B,0.829,B,0.776,,2.15,,48.4,,33.3,,8.26,,7.45,,5.93,,3.25,B,1.06,B
07AA001,1,1,2008,07,1.26,B,0.837,B,0.840,B,0.862,,2.68,,42.7,,30.8,,8.58,,7.72,,5.57,,3.10,B,1.19,B
07AA001,1,1,2008,08,1.23,B,0.833,B,0.781,B,0.916,,2.63,,40.2,,24.1,,8.80,,6.98,,5.45,,2.97,B,1.12,B
07AA001,1,1,2008,09,1.23,B,0.813,B,0.766,B,0.915,,2.37,,33.5,,23.8,,8.99,,8.26,,4.68,B,2.84,B,1.01,B
07AA001,1,1,2008,10,1.24,B,0.801,B,0.814,B,0.892,,2.51,,29.6,,26.2,,8.97,,11.0,,4.43,B,2.64,B,0.956,B
07AA001,1,1,2008,11,1.23,B,0.818,B,0.832,B,0.904,,2.67,,29.1,,21.4,,10.1,,8.49,,4.18,B,2.52,B,0.849,B
07AA001,1,1,2008,12,1.18,B,0.839,B,0.847,B,0.958,,2.86,,31.9,,16.8,,9.56,,11.7,,4.77,B,2.50,B,0.881,B
07AA001,1,1,2008,13,1.27,B,0.867,B,0.862,B,1.14,,3.30,,36.7,,16.7,,8.51,,11.4,A,5.03,,2.42,B,0.790,B
07AA001,1,1,2008,14,1.20,B,0.858,B,0.777,B,1.38,,3.66,,33.1,,18.2,,8.21,,9.23,,5.78,,2.13,B,0.700,B
